time,low,high,open,close,volume
2022-01-01 00:15:00,40699.64,40850.18,40780.8,40837.16,7.81997429
2022-01-01 00:30:00,40812.61,41129.69,40829.56,41048.3,5.52417646
2022-01-01 00:45:00,41018.03,41150.09,41051.41,41087.28,5.06058546
2022-01-01 01:00:00,41022.31,41190.77,41090.37,41190.77,2.02559975
2022-01-01 01:15:00,41172.7,41333.46,41188.79,41233.39,4.32363694
2022-01-01 01:30:00,41179.48,41297.41,41237.54,41201.01,3.14003218
2022-01-01 01:45:00,41156.27,41287.0,41202.99,41214.76,4.43723315
2022-01-01 02:00:00,41205.11,41284.78,41214.62,41284.78,4.48227473
2022-01-01 02:15:00,41254.82,41338.63,41290.32,41260.23,2.56879839
2022-01-01 02:30:00,41173.5,41263.17,41254.14,41232.98,2.78661897
2022-01-01 02:45:00,41202.62,41282.28,41229.79,41241.12,1.53686745
2022-01-01 03:00:00,41196.65,41280.9,41249.52,41256.95,1.45322048
2022-01-01 03:15:00,41215.17,41316.89,41253.5,41229.9,7.28608875
2022-01-01 03:30:00,41223.03,41310.07,41228.02,41292.81,1.6751942
2022-01-01 03:45:00,41226.53,41304.92,41300.79,41230.15,1.17335823
2022-01-01 04:00:00,41071.46,41282.21,41227.91,41084.35,1.56429011
2022-01-01 04:15:00,41063.69,41144.25,41082.16,41129.91,2.77804155
2022-01-01 04:30:00,41071.42,41180.17,41131.62,41153.8,0.8694406
2022-01-01 04:45:00,41126.79,41241.22,41149.35,41131.0,1.23339849
2022-01-01 05:00:00,41096.5,41180.77,41128.3,41180.77,5.92591037
2022-01-01 05:15:00,41172.02,41800.0,41184.15,41724.66,8.28965651
2022-01-01 05:30:00,41587.12,41856.83,41733.41,41626.63,4.90846104
2022-01-01 05:45:00,41511.37,41648.28,41610.39,41553.13,1.58167753
2022-01-01 06:00:00,41480.94,41670.16,41566.25,41648.0,3.79800883
2022-01-01 06:15:00,41486.21,41649.57,41643.34,41498.99,3.12015786
2022-01-01 06:30:00,41480.71,41557.85,41491.73,41522.22,2.1048943
2022-01-01 06:45:00,41337.33,41578.44,41519.89,41369.45,2.43744933
2022-01-01 07:00:00,41309.94,41434.52,41370.03,41379.44,1.78050902
2022-01-01 07:15:00,41342.03,41423.26,41363.51,41349.39,1.35954227
2022-01-01 07:30:00,41334.47,41474.88,41351.6,41474.88,2.38266102
2022-01-01 07:45:00,41449.09,41616.62,41472.65,41588.09,3.60085814
2022-01-01 08:00:00,41462.62,41604.37,41576.68,41527.8,2.16275658
2022-01-01 08:15:00,41519.01,41697.23,41527.03,41662.06,4.32668751
2022-01-01 08:30:00,41537.83,41679.87,41665.35,41587.43,3.41877917
2022-01-01 08:45:00,41479.78,41622.12,41594.99,41499.63,1.77891589
2022-01-01 09:00:00,41448.14,41578.5,41506.82,41573.28,2.02096247
2022-01-01 09:15:00,41460.24,41577.42,41568.45,41476.36,2.84464311
2022-01-01 09:30:00,41341.42,41505.3,41471.87,41387.47,2.6891849
2022-01-01 09:45:00,41363.15,41526.7,41374.98,41518.38,3.24626298
2022-01-01 10:00:00,41506.73,41660.41,41512.56,41506.73,5.07994351
2022-01-01 10:15:00,41250.0,41504.48,41504.48,41282.44,7.15458363
2022-01-01 10:30:00,41152.2,41413.85,41285.99,41381.29,8.22836361
2022-01-01 10:45:00,41283.93,41466.65,41374.38,41283.94,4.54295648
2022-01-01 11:00:00,41279.8,41367.79,41292.84,41333.37,5.07011548
2022-01-01 11:15:00,41313.4,41396.53,41327.08,41369.76,2.43395398
2022-01-01 11:30:00,41250.29,41386.66,41367.26,41343.97,3.45242017
2022-01-01 11:45:00,41167.75,41370.28,41335.1,41192.71,13.54494
2022-01-01 12:00:00,41194.71,41383.0,41197.01,41383.0,2.12200592
2022-01-01 12:15:00,41306.55,41398.1,41383.0,41374.24,3.76428487
2022-01-01 12:30:00,41369.67,41536.77,41379.42,41430.65,6.41462119
2022-01-01 12:45:00,41423.43,41537.02,41425.25,41485.52,5.42485051
2022-01-01 13:00:00,41435.9,41549.1,41490.71,41542.63,2.63819343
2022-01-01 13:15:00,41405.95,41585.3,41539.51,41454.7,9.88748957
2022-01-01 13:30:00,41368.13,41493.85,41442.75,41477.78,3.22929204
2022-01-01 13:45:00,41389.33,41487.09,41474.35,41437.97,4.59020759
2022-01-01 14:00:00,41370.52,41470.1,41431.94,41396.1,5.23737397
2022-01-01 14:15:00,41394.62,41503.57,41397.42,41436.31,2.41544594
2022-01-01 14:30:00,41277.63,41449.7,41436.1,41330.33,5.49557546
2022-01-01 14:45:00,41301.14,41384.58,41332.07,41339.29,2.70768234
2022-01-01 15:00:00,41300.0,41412.08,41331.51,41364.53,3.26732511
2022-01-01 15:15:00,41325.63,41424.54,41358.74,41412.01,3.00884953
2022-01-01 15:30:00,41395.37,41818.72,41415.67,41700.72,10.04229802
2022-01-01 15:45:00,41520.34,41757.67,41695.79,41593.38,5.14675576
2022-01-01 16:00:00,41567.91,41798.56,41589.91,41780.57,3.69418754
2022-01-01 16:15:00,41705.8,41858.36,41777.83,41828.25,4.75225591
2022-01-01 16:30:00,41735.06,41851.59,41834.35,41783.28,3.50197786
2022-01-01 16:45:00,41637.82,41821.36,41779.09,41657.02,3.612545
2022-01-01 17:00:00,41619.01,41743.02,41657.02,41632.85,3.7482679
2022-01-01 17:15:00,41623.04,41722.84,41625.38,41691.28,3.59952654
2022-01-01 17:30:00,41688.91,42194.35,41692.06,42145.14,21.11351761
2022-01-01 17:45:00,41966.24,42226.86,42150.05,42044.93,15.95094263
2022-01-01 18:00:00,41964.5,42113.58,42048.54,42036.73,22.84972635
2022-01-01 18:15:00,41920.0,42076.98,42035.67,41940.27,8.71245463
2022-01-01 18:30:00,41753.63,41961.06,41936.13,41784.25,6.99635538
2022-01-01 18:45:00,41756.67,41938.75,41796.91,41884.49,8.69173542
2022-01-01 19:00:00,41811.94,41923.81,41884.14,41840.95,6.37973975
2022-01-01 19:15:00,41689.77,41835.63,41835.63,41703.47,8.08539264
2022-01-01 19:30:00,41644.12,41749.38,41722.39,41672.88,5.4052684
2022-01-01 19:45:00,41640.93,41703.55,41671.68,41687.48,3.71242745
2022-01-01 20:00:00,41633.01,41706.92,41685.55,41634.83,3.67507172
2022-01-01 20:15:00,41619.46,41778.44,41627.12,41766.66,3.13464791
2022-01-01 20:30:00,41750.09,41905.07,41761.15,41767.49,6.17031409
2022-01-01 20:45:00,41708.31,41819.94,41766.36,41753.66,5.14950303
2022-01-01 21:00:00,41725.21,41888.12,41752.69,41849.75,3.38321341
2022-01-01 21:15:00,41704.85,41876.56,41850.99,41720.13,3.75753799
2022-01-01 21:30:00,41710.75,41844.05,41723.0,41803.1,3.8395969
2022-01-01 21:45:00,41635.6,41829.94,41792.48,41683.31,5.87556712
2022-01-01 22:00:00,41600.72,41730.03,41683.54,41635.1,5.7479781
2022-01-01 22:15:00,41630.03,41767.66,41633.69,41749.45,1.8547448
2022-01-01 22:30:00,41725.0,41800.0,41749.45,41793.5,1.73730433
2022-01-01 22:45:00,41720.58,41820.14,41793.27,41778.22,4.8166606
2022-01-01 23:00:00,41645.04,41788.89,41778.29,41685.1,2.85560077
2022-01-01 23:15:00,41680.07,41815.32,41680.07,41774.89,3.97615296
2022-01-01 23:30:00,41722.16,41906.81,41764.97,41819.94,3.16826867
2022-01-01 23:45:00,41809.81,42094.23,41815.36,42024.88,8.83135284
2022-01-02 00:00:00,41797.92,42041.78,42013.43,41840.75,4.8124382
2022-01-02 00:15:00,41725.06,41876.78,41832.5,41858.28,5.93318386
2022-01-02 00:30:00,41812.53,41999.88,41856.49,41946.37,8.23962229
2022-01-02 00:45:00,41894.36,41976.81,41940.38,41939.68,3.14286752
2022-01-02 01:00:00,41754.87,41950.08,41941.82,41777.22,3.97548037
2022-01-02 01:15:00,41758.66,41837.32,41777.86,41794.33,2.48660248
2022-01-02 01:30:00,41683.5,41820.76,41788.08,41725.03,2.6632738
2022-01-02 01:45:00,41661.6,41746.39,41731.96,41714.84,3.13326623
2022-01-02 02:00:00,41664.29,41770.93,41715.6,41764.07,2.30038327
2022-01-02 02:15:00,41664.81,41781.8,41768.64,41682.1,4.01731512
2022-01-02 02:30:00,41643.16,41763.91,41676.76,41707.47,4.21738903
2022-01-02 02:45:00,41701.39,41765.22,41708.48,41708.07,1.31119124
2022-01-02 03:00:00,41647.81,41738.28,41709.93,41650.54,1.33756762
2022-01-02 03:15:00,41624.59,41726.55,41646.6,41725.67,1.48613468
2022-01-02 03:30:00,41715.5,41787.51,41725.67,41743.42,2.68529008
2022-01-02 03:45:00,41632.14,41747.6,41736.27,41680.21,1.69636956
2022-01-02 04:00:00,41650.77,41752.83,41674.72,41719.11,2.21204175
2022-01-02 04:15:00,41639.9,41725.08,41725.08,41653.84,2.38755649
2022-01-02 04:30:00,41498.9,41711.59,41652.62,41531.39,11.39712686
2022-01-02 04:45:00,41181.09,41528.15,41528.15,41294.01,18.27624795
2022-01-02 05:00:00,41248.51,41383.38,41301.47,41259.73,4.97473533
2022-01-02 05:15:00,41248.59,41349.83,41254.35,41336.13,3.21900427
2022-01-02 05:30:00,41323.06,41439.68,41323.06,41345.15,10.19096756
2022-01-02 05:45:00,41293.53,41458.95,41343.04,41440.62,7.26257633
2022-01-02 06:00:00,41388.64,41497.79,41443.29,41411.94,4.69388218
2022-01-02 06:15:00,41405.39,41549.08,41410.73,41466.61,2.47373258
2022-01-02 06:30:00,41438.0,41581.38,41460.83,41544.95,3.43372855
2022-01-02 06:45:00,41481.61,41588.97,41553.8,41494.4,1.5502626
2022-01-02 07:00:00,41463.48,41541.71,41487.1,41507.07,3.26829089
2022-01-02 07:15:00,41506.1,41573.42,41506.1,41546.15,3.34478346
2022-01-02 07:30:00,41531.47,41645.26,41545.18,41551.92,3.16344702
2022-01-02 07:45:00,41477.92,41562.02,41546.54,41546.83,1.73177313
2022-01-02 08:00:00,41369.94,41549.54,41544.83,41447.35,4.85251211
2022-01-02 08:15:00,41436.61,41588.77,41445.77,41537.79,2.73514229
2022-01-02 08:30:00,41441.45,41551.41,41531.02,41522.96,2.6484782
2022-01-02 08:45:00,41513.11,41600.0,41530.96,41581.95,3.9308208
2022-01-02 09:00:00,41524.15,41600.0,41582.72,41581.59,2.4934395
2022-01-02 09:15:00,41547.33,41830.14,41577.82,41715.37,16.58099314
2022-01-02 09:30:00,41687.08,41738.82,41736.3,41734.36,2.63036015
2022-01-02 09:45:00,41622.3,41729.22,41729.22,41637.55,3.01474458
2022-01-02 10:00:00,41619.92,41699.47,41633.51,41699.38,2.97047016
2022-01-02 10:15:00,41614.88,41696.83,41696.83,41631.92,2.9479653
2022-01-02 10:30:00,41583.64,41669.99,41627.22,41627.24,2.88960078
2022-01-02 10:45:00,41521.66,41629.05,41622.01,41551.4,2.79637952
2022-01-02 11:00:00,41531.02,41638.26,41555.47,41630.41,4.75735846
2022-01-02 11:15:00,41617.31,41689.34,41629.15,41670.79,6.72026285
2022-01-02 11:30:00,41627.05,41736.93,41670.42,41639.69,3.21110422
2022-01-02 11:45:00,41578.87,41638.33,41630.19,41608.19,4.00955808
2022-01-02 12:00:00,41417.23,41619.1,41603.16,41500.07,12.40736995
2022-01-02 12:15:00,41472.62,41570.67,41497.55,41532.61,3.20066068
2022-01-02 12:30:00,41517.27,41794.15,41531.06,41671.91,5.96156882
2022-01-02 12:45:00,41647.49,41726.81,41682.62,41664.29,4.52390181
2022-01-02 13:00:00,41510.7,41670.77,41659.18,41510.7,3.27363691
2022-01-02 13:15:00,41477.99,41630.69,41514.8,41622.86,5.55853626
2022-01-02 13:30:00,41522.39,41628.51,41625.63,41558.82,3.69391743
2022-01-02 13:45:00,41480.67,41560.87,41551.19,41522.87,3.69418417
2022-01-02 14:00:00,41485.02,41568.85,41522.43,41557.8,4.51225902
2022-01-02 14:15:00,41352.71,41580.82,41552.95,41451.81,13.81051647
2022-01-02 14:30:00,41447.81,41553.86,41449.23,41522.81,2.58140568
2022-01-02 14:45:00,41487.61,41547.03,41522.06,41502.8,2.78570112
2022-01-02 15:00:00,41464.48,41677.47,41499.84,41654.2,5.28203176
2022-01-02 15:15:00,41553.47,41666.59,41651.48,41564.27,3.74583568
2022-01-02 15:30:00,41492.93,41591.12,41556.92,41582.38,4.69594055
2022-01-02 15:45:00,41579.88,41739.1,41584.28,41704.07,7.6209609
2022-01-02 16:00:00,41647.88,41816.07,41699.79,41775.87,8.52648894
2022-01-02 16:15:00,41712.65,41816.83,41779.52,41771.56,13.73867517
