time,low,high,open,close,volume
2022-01-05 07:00:00,41029.13,41167.98,41153.68,41089.54,28.33459976
2022-01-05 08:00:00,40938.83,41323.58,41089.55,41285.23,40.97174678
2022-01-05 09:00:00,41223.48,41572.04,41281.81,41474.47,42.52453389
2022-01-05 10:00:00,41308.74,41631.74,41469.64,41435.22,55.22119757
2022-01-05 11:00:00,40749.61,41454.05,41436.79,40901.37,66.55917333
2022-01-05 12:00:00,40585.3,40970.28,40898.02,40893.83,78.20976861
2022-01-05 13:00:00,40760.49,41078.27,40891.59,41034.96,53.96822227
2022-01-05 14:00:00,40744.72,41366.3,41032.87,41238.63,84.19291109
2022-01-05 15:00:00,40932.04,41338.08,41231.18,41150.56,66.8082795
2022-01-05 16:00:00,40860.78,41234.38,41162.82,40877.78,52.9436042
2022-01-05 17:00:00,40567.5,41019.9,40881.2,40582.92,66.41119701
2022-01-05 18:00:00,40200.0,40845.91,40582.33,40532.46,111.40409777
2022-01-05 19:00:00,39250.0,40771.24,40532.21,39529.94,293.75741605
2022-01-05 20:00:00,38692.0,39666.06,39521.37,38889.11,308.70584407
2022-01-05 21:00:00,38416.66,39221.53,38898.35,38569.23,185.55035488
2022-01-05 22:00:00,37600.0,38734.86,38572.83,38439.06,300.86159753
2022-01-05 23:00:00,38262.23,38689.35,38452.16,38447.98,131.72966448
2022-01-06 00:00:00,38297.78,38734.8,38449.22,38643.3,94.56038324
2022-01-06 01:00:00,38289.68,38736.03,38645.49,38500.7,51.19149383
2022-01-06 02:00:00,38152.49,38562.46,38486.41,38230.12,42.6754714
2022-01-06 03:00:00,37857.19,38275.43,38229.56,37857.19,44.38806185
2022-01-06 04:00:00,37650.0,38149.9,37876.6,38064.14,66.92981039
2022-01-06 05:00:00,37868.12,38249.94,38038.66,38087.99,49.40246087
2022-01-06 06:00:00,37960.87,38272.33,38092.6,38164.42,68.87822523
2022-01-06 07:00:00,38067.52,38360.34,38164.45,38313.04,80.62507399
2022-01-06 08:00:00,37989.63,38349.91,38312.8,38153.85,113.138984
2022-01-06 09:00:00,37550.0,38182.68,38166.11,37681.05,152.60775328
2022-01-06 10:00:00,37626.0,37989.7,37690.46,37939.15,129.14523047
2022-01-06 11:00:00,37761.91,38012.75,37939.94,37918.35,105.61723852
2022-01-06 12:00:00,37722.94,38104.13,37923.19,38102.24,78.20439424
2022-01-06 13:00:00,37963.56,38229.59,38104.13,38187.54,112.72551007
2022-01-06 14:00:00,37804.58,38238.23,38190.07,37832.19,123.63043109
2022-01-06 15:00:00,37746.69,38112.93,37832.65,38040.4,108.00823799
2022-01-06 16:00:00,37859.3,38191.1,38046.31,37972.63,72.91230636
2022-01-06 17:00:00,37905.68,38245.56,37972.62,38120.41,69.37927824
2022-01-06 18:00:00,38091.25,38476.85,38111.61,38455.03,58.30348496
2022-01-06 19:00:00,38324.49,38621.68,38456.28,38511.85,107.45959395
2022-01-06 20:00:00,38203.81,38650.5,38511.67,38300.33,110.92062704
2022-01-06 21:00:00,38160.0,38335.73,38299.44,38200.67,34.73494929
2022-01-06 22:00:00,38089.04,38299.91,38195.7,38248.55,32.64518757
2022-01-06 23:00:00,38142.48,38299.8,38249.07,38174.53,31.23860034
2022-01-07 00:00:00,37857.46,38220.5,38165.14,37890.87,30.64490568
2022-01-07 01:00:00,37889.73,38104.78,37890.5,38073.39,26.96906055
2022-01-07 02:00:00,37879.85,38093.48,38070.58,37896.83,22.25360717
2022-01-07 03:00:00,36822.9,37924.67,37899.16,37000.55,176.31536332
2022-01-07 04:00:00,36304.22,37097.24,37012.27,36909.68,162.2781375
2022-01-07 05:00:00,36757.08,37130.21,36910.38,37023.1,86.95873168
2022-01-07 06:00:00,36631.33,37030.14,37017.06,36729.01,196.66529721
2022-01-07 07:00:00,36445.9,36916.69,36722.1,36885.77,132.08231143
2022-01-07 08:00:00,36809.66,37871.5,36888.73,37219.59,177.83164574
2022-01-07 09:00:00,37193.94,37711.72,37211.91,37533.26,131.40893359
2022-01-07 10:00:00,37335.88,37626.25,37524.37,37336.52,90.17527094
2022-01-07 11:00:00,37320.03,37502.9,37336.2,37423.99,54.09638821
2022-01-07 12:00:00,37420.97,37660.6,37426.96,37573.2,63.6844826
2022-01-07 13:00:00,36500.0,37815.43,37585.12,36736.76,265.62348185
2022-01-07 14:00:00,36650.63,37219.47,36747.31,37018.41,174.49425008
2022-01-07 15:00:00,35866.0,37034.08,37015.1,36462.34,244.85282002
2022-01-07 16:00:00,36100.0,37289.37,36426.99,37132.52,205.08166441
2022-01-07 17:00:00,36809.47,37143.45,37133.85,36988.09,71.9261622
2022-01-07 18:00:00,36550.0,37000.8,36975.28,36721.26,66.91586235
2022-01-07 19:00:00,36537.83,36894.23,36726.99,36772.8,51.25768928
2022-01-07 20:00:00,36629.87,37041.68,36775.4,36911.98,52.21719778
2022-01-07 21:00:00,36857.39,37020.45,36923.1,36877.85,32.75703716
2022-01-07 22:00:00,36414.59,36885.6,36878.99,36569.33,51.76243617
2022-01-07 23:00:00,36389.63,36615.54,36572.93,36586.38,40.42575022
2022-01-08 00:00:00,36582.77,37064.9,36592.33,36955.41,44.94128044
2022-01-08 01:00:00,36831.17,37166.22,36950.28,36866.47,31.77731119
2022-01-08 02:00:00,36693.62,36915.02,36866.47,36858.12,18.25572477
2022-01-08 03:00:00,36657.38,36880.67,36850.13,36813.6,14.78199725
2022-01-08 04:00:00,36766.04,36975.64,36815.82,36896.4,17.57565365
2022-01-08 05:00:00,36842.21,36986.39,36898.36,36969.41,12.30937935
2022-01-08 06:00:00,36768.52,36989.1,36968.42,36934.31,19.74817913
2022-01-08 07:00:00,36891.48,36999.0,36936.03,36957.43,24.43017178
2022-01-08 08:00:00,36954.97,37203.09,36956.92,37032.92,48.68121668
2022-01-08 09:00:00,37029.35,37207.64,37033.44,37203.65,45.66981877
2022-01-08 10:00:00,36901.0,37254.63,37209.7,36989.75,60.41715318
2022-01-08 11:00:00,36860.0,37050.07,36990.95,37021.85,45.71483613
2022-01-08 12:00:00,36861.54,37109.75,37020.91,36951.68,36.24973046
2022-01-08 13:00:00,36742.55,37091.63,36952.95,36996.62,44.50804191
2022-01-08 14:00:00,36805.42,37066.95,36986.18,36834.83,35.03923064
2022-01-08 15:00:00,36550.0,36878.51,36836.79,36701.54,65.71040387
2022-01-08 16:00:00,36377.53,36805.84,36694.58,36467.33,64.08371101
2022-01-08 17:00:00,35966.53,36508.8,36450.39,36021.3,114.44136632
2022-01-08 18:00:00,35763.75,36415.33,36010.86,35862.58,143.12198446
2022-01-08 19:00:00,35709.3,36221.34,35850.39,35973.28,100.51509064
2022-01-08 20:00:00,35897.67,36294.98,35971.45,36096.96,81.51343653
2022-01-08 21:00:00,36075.0,37065.32,36101.61,36822.53,163.64700979
2022-01-08 22:00:00,36800.0,37345.77,36823.21,36968.84,127.10425947
2022-01-08 23:00:00,36720.77,36998.77,36965.01,36746.91,47.09870198
2022-01-09 00:00:00,36479.14,36857.76,36742.58,36815.88,64.21600438
2022-01-09 01:00:00,36665.4,36962.28,36806.59,36862.17,25.92741072
2022-01-09 02:00:00,36824.84,37176.3,36849.7,37105.11,29.28690206
2022-01-09 03:00:00,36827.93,37107.06,37105.99,36850.15,17.51126906
2022-01-09 04:00:00,36847.62,37094.41,36856.6,37072.89,7.31937357
2022-01-09 05:00:00,36758.59,37090.67,37085.75,36798.22,16.17387467
2022-01-09 06:00:00,36720.09,36968.54,36786.23,36897.14,12.73969481
2022-01-09 07:00:00,36820.04,36945.04,36900.53,36837.49,15.05417672
2022-01-09 08:00:00,36675.0,36957.47,36828.13,36708.19,25.87392571
2022-01-09 09:00:00,36540.84,36802.85,36714.36,36578.33,29.48039372
2022-01-09 10:00:00,36489.03,36770.76,36575.43,36699.97,34.88613021
2022-01-09 11:00:00,36693.89,36988.29,36699.98,36890.34,33.14506608
2022-01-09 12:00:00,36717.88,36933.28,36879.98,36798.94,19.54142443
2022-01-09 13:00:00,36542.58,36923.3,36792.31,36544.57,35.60352492
2022-01-09 14:00:00,36537.54,36782.02,36546.75,36608.78,29.19147764
2022-01-09 15:00:00,36319.42,36739.18,36600.74,36696.4,64.06612718
2022-01-09 16:00:00,36641.54,37153.67,36680.7,37147.36,53.13664005
2022-01-09 17:00:00,36937.18,37204.48,37153.68,37119.46,40.53789675
2022-01-09 18:00:00,36968.5,37287.52,37130.34,37017.32,61.64321385
2022-01-09 19:00:00,36985.07,37723.28,37015.54,37674.6,96.5973092
2022-01-09 20:00:00,37378.54,37756.55,37681.85,37440.29,120.71315726
2022-01-09 21:00:00,37292.06,37524.09,37429.34,37302.41,34.71683325
2022-01-09 22:00:00,37088.3,37460.22,37302.04,37192.16,28.65191145
2022-01-09 23:00:00,36808.43,37251.69,37198.4,36902.73,53.63376673
2022-01-10 00:00:00,36660.99,37052.79,36892.72,36696.04,73.34729815
2022-01-10 01:00:00,36641.1,36878.53,36703.0,36850.39,16.05941078
2022-01-10 02:00:00,36771.07,37024.82,36849.57,36981.9,14.8154174
2022-01-10 03:00:00,36934.5,37059.17,36978.86,37031.83,8.72512769
2022-01-10 04:00:00,36986.76,37281.18,37028.51,37248.35,11.08908289
2022-01-10 05:00:00,37034.09,37277.74,37256.22,37102.18,10.99480326
2022-01-10 06:00:00,36939.71,37135.09,37092.61,37024.53,29.29377167
2022-01-10 07:00:00,37001.89,37229.3,37020.64,37142.2,36.87262516
2022-01-10 08:00:00,36857.36,37207.99,37152.98,36928.38,50.54393858
2022-01-10 09:00:00,36829.99,37035.18,36921.12,36956.36,55.76227816
2022-01-10 10:00:00,36903.49,37110.45,36949.91,36917.83,45.95999195
2022-01-10 11:00:00,36627.82,36935.04,36917.75,36735.09,70.68521551
2022-01-10 12:00:00,36189.99,36771.06,36729.89,36223.41,95.19168237
2022-01-10 13:00:00,36025.0,36315.82,36207.8,36108.93,137.51108462
2022-01-10 14:00:00,35123.6,36547.45,36091.06,36175.67,531.88811853
2022-01-10 15:00:00,35944.1,36450.37,36167.57,36247.21,254.004657
2022-01-10 16:00:00,36130.46,37104.59,36251.42,37049.89,155.54444885
2022-01-10 17:00:00,35828.21,37243.64,37047.32,36404.21,178.91024247
2022-01-10 18:00:00,36327.4,36886.17,36392.3,36795.04,78.188076
2022-01-10 19:00:00,36457.56,36867.03,36795.0,36513.52,69.40361314
2022-01-10 20:00:00,36396.24,36917.68,36513.78,36842.66,54.93789847
2022-01-10 21:00:00,36730.92,37089.29,36839.79,36863.42,46.38361937
2022-01-10 22:00:00,36687.87,36972.65,36860.05,36757.69,34.7764
2022-01-10 23:00:00,36661.63,36988.2,36757.69,36938.15,14.88367062
2022-01-11 00:00:00,36739.04,36984.44,36927.18,36739.04,25.9074331
2022-01-11 01:00:00,36699.65,37114.77,36745.5,36995.6,42.95119544
2022-01-11 02:00:00,36906.68,37379.78,37004.29,37200.71,78.35831177
2022-01-11 03:00:00,37086.65,37297.29,37214.05,37297.29,12.44163785
2022-01-11 04:00:00,37180.03,37369.51,37308.14,37331.51,17.15684927
2022-01-11 05:00:00,37066.72,37341.89,37323.99,37147.18,12.59172532
2022-01-11 06:00:00,36999.99,37247.6,37151.01,37158.24,119.20746176
2022-01-11 07:00:00,37142.41,37329.07,37175.45,37250.22,103.71724288
2022-01-11 08:00:00,36999.0,37590.81,37251.59,37045.61,97.48026275
2022-01-11 09:00:00,36908.46,37235.39,37046.85,37099.19,60.57626501
2022-01-11 10:00:00,36721.0,37149.47,37095.4,36760.63,107.54238137
2022-01-11 11:00:00,36729.52,37043.75,36762.18,36927.11,54.40213894
2022-01-11 12:00:00,36834.17,37067.17,36928.6,36957.16,42.15544952
2022-01-11 13:00:00,36757.8,36999.8,36952.46,36863.37,44.20350617
2022-01-11 14:00:00,36477.87,36976.33,36853.47,36805.49,74.82728838
2022-01-11 15:00:00,36594.16,37265.47,36809.17,36854.21,95.07033229
2022-01-11 16:00:00,36805.68,37822.19,36854.21,37630.89,157.70413471
2022-01-11 17:00:00,37297.42,38000.0,37647.17,37511.05,189.15192017
2022-01-11 18:00:00,37351.61,38600.0,37518.43,37677.41,136.72413236
2022-01-11 19:00:00,37547.15,37970.6,37675.73,37859.89,58.54391252
2022-01-11 20:00:00,37615.39,37978.99,37859.89,37705.8,65.21480851
2022-01-11 21:00:00,37566.16,37724.44,37709.46,37580.59,35.37949051
2022-01-11 22:00:00,37509.75,37671.96,37584.31,37616.76,35.55466459
2022-01-11 23:00:00,37552.51,37771.99,37616.75,37633.94,28.97589745
2022-01-12 00:00:00,37474.28,37833.4,37635.63,37572.08,35.95164214
2022-01-12 01:00:00,37485.47,37653.15,37545.68,37533.64,17.91253359
2022-01-12 02:00:00,37370.0,37588.52,37540.66,37451.88,19.69360944
2022-01-12 03:00:00,37393.89,37537.58,37450.07,37493.13,6.99090393
2022-01-12 04:00:00,37413.85,37595.87,37489.6,37518.66,10.20679092
2022-01-12 05:00:00,37452.13,37630.37,37507.09,37584.93,7.39365616
2022-01-12 06:00:00,37496.75,37717.0,37580.35,37587.72,20.80403815
2022-01-12 07:00:00,37410.29,37579.27,37574.05,37519.82,43.67142579
2022-01-12 08:00:00,37472.08,37631.76,37515.15,37522.53,47.96534145
2022-01-12 09:00:00,37496.24,37783.42,37525.26,37695.29,51.22499999
2022-01-12 10:00:00,37640.68,37865.15,37686.98,37690.55,49.28913552
2022-01-12 11:00:00,37621.9,38273.07,37693.16,37850.27,96.49966234
2022-01-12 12:00:00,37785.94,38163.84,37835.59,38153.01,75.37509219
2022-01-12 13:00:00,38050.19,38700.0,38157.84,38574.84,284.0247071
2022-01-12 14:00:00,38349.16,38609.37,38572.6,38488.18,134.68498812
2022-01-12 15:00:00,38073.75,38568.2,38480.05,38185.29,89.37755112
2022-01-12 16:00:00,37988.54,38460.98,38200.02,38220.6,93.29360834
2022-01-12 17:00:00,38114.76,38400.0,38216.34,38367.95,54.24769542
2022-01-12 18:00:00,38148.28,38424.51,38381.75,38172.59,64.38442284
2022-01-12 19:00:00,38100.0,38282.92,38169.24,38258.38,41.19451761
2022-01-12 20:00:00,38179.27,38481.86,38266.92,38335.92,43.83539717
2022-01-12 21:00:00,38296.24,38766.5,38329.71,38315.61,63.69628012
2022-01-12 22:00:00,38273.82,38471.34,38318.16,38376.54,23.84776786
2022-01-12 23:00:00,38352.03,38539.18,38380.46,38430.94,26.41092051
2022-01-13 00:00:00,38223.86,38546.8,38426.99,38269.74,36.27721952
2022-01-13 01:00:00,38087.38,38330.14,38264.03,38117.57,19.7773731
2022-01-13 02:00:00,38082.56,38220.25,38120.69,38135.13,19.23991125
2022-01-13 03:00:00,38005.0,38176.39,38129.26,38053.6,29.57808763
2022-01-13 04:00:00,38060.79,38244.45,38060.79,38162.3,15.18438969
2022-01-13 05:00:00,38120.94,38284.55,38163.88,38209.91,17.59748138
2022-01-13 06:00:00,38179.16,38331.84,38209.48,38263.7,31.98154687
2022-01-13 07:00:00,38056.23,38282.8,38258.11,38180.79,58.50697682
2022-01-13 08:00:00,38143.27,38369.0,38173.82,38356.41,61.55195557
2022-01-13 09:00:00,38202.76,38442.92,38354.83,38321.17,59.34859234
2022-01-13 10:00:00,38239.81,38443.14,38327.33,38269.06,74.08017619
2022-01-13 11:00:00,38000.0,38310.82,38271.1,38099.31,70.83734588
2022-01-13 12:00:00,38066.94,38316.3,38091.71,38275.86,65.32067429
2022-01-13 13:00:00,38158.54,38405.61,38281.21,38348.82,48.14472183
2022-01-13 14:00:00,38273.36,38741.98,38340.97,38521.64,156.05232459
2022-01-13 15:00:00,37473.6,38569.81,38525.0,37727.94,189.17842796
2022-01-13 16:00:00,37618.47,37945.8,37725.16,37771.16,111.84081253
2022-01-13 17:00:00,37146.06,37775.5,37767.76,37395.27,211.43173926
2022-01-13 18:00:00,37234.47,37516.6,37392.07,37302.53,69.48404044
2022-01-13 19:00:00,37131.6,37454.26,37305.52,37286.74,56.66668063
2022-01-13 20:00:00,36942.13,37379.78,37280.51,37379.78,101.16754364
2022-01-13 21:00:00,37278.41,37486.86,37397.67,37423.68,41.28299325
2022-01-13 22:00:00,37102.8,37487.22,37426.89,37216.35,19.91326292
2022-01-13 23:00:00,37116.8,37327.95,37216.07,37168.71,29.85764034
2022-01-14 00:00:00,37023.97,37373.0,37172.99,37348.11,40.26675842
2022-01-14 01:00:00,37128.56,37362.79,37346.71,37185.01,13.54844276
2022-01-14 02:00:00,37044.98,37308.8,37176.05,37284.02,28.92581778
2022-01-14 03:00:00,37154.05,37298.65,37280.24,37211.44,20.98243269
2022-01-14 04:00:00,37188.04,37386.68,37215.14,37228.3,12.76300678
2022-01-14 05:00:00,37190.3,37410.79,37238.97,37401.81,16.52287354
2022-01-14 06:00:00,37300.0,37469.45,37403.79,37350.36,36.24390472
2022-01-14 07:00:00,37157.78,37426.02,37347.75,37213.8,42.22712999
2022-01-14 08:00:00,36942.13,37243.51,37218.79,37112.43,67.2219409
2022-01-14 09:00:00,37064.41,37293.03,37106.28,37170.87,45.74312909
2022-01-14 10:00:00,36611.68,37221.69,37173.46,36760.0,85.08571054
2022-01-14 11:00:00,36550.0,36798.53,36763.83,36708.55,119.32005986
2022-01-14 12:00:00,36486.83,36954.13,36704.02,36791.51,123.85178352
2022-01-14 13:00:00,36759.61,37042.45,36786.53,36896.76,84.87102961
2022-01-14 14:00:00,36863.97,37712.16,36878.88,37622.0,120.28443077
2022-01-14 15:00:00,37490.66,37945.13,37618.52,37740.17,124.05923325
2022-01-14 16:00:00,37531.24,37912.25,37747.48,37892.25,52.74207147
2022-01-14 17:00:00,37634.4,37948.76,37897.87,37678.88,63.06282018
2022-01-14 18:00:00,37524.42,37820.07,37668.36,37782.13,59.565217
2022-01-14 19:00:00,37750.0,38090.85,37773.67,37800.0,43.5521241
2022-01-14 20:00:00,37703.54,37877.72,37793.86,37807.66,26.16789471
2022-01-14 21:00:00,37790.57,38100.0,37799.68,37966.21,32.56512201
2022-01-14 22:00:00,37874.31,38056.56,37969.47,37941.48,21.70863137
2022-01-14 23:00:00,37707.07,37961.67,37935.0,37770.9,18.36081651
2022-01-15 00:00:00,37628.83,37859.95,37760.26,37816.23,15.76749963
2022-01-15 01:00:00,37614.58,37855.94,37810.53,37710.48,13.37956056
2022-01-15 02:00:00,37656.99,37838.86,37707.79,37838.86,8.50390363
2022-01-15 03:00:00,37691.09,37865.2,37845.62,37703.2,63.73942931
2022-01-15 04:00:00,37526.06,37727.98,37705.28,37692.17,28.48247011
2022-01-15 05:00:00,37619.21,37822.81,37687.01,37764.53,4.67049738
2022-01-15 06:00:00,37677.93,37852.68,37772.0,37834.28,9.32856561
2022-01-15 07:00:00,37698.13,37840.02,37831.23,37836.91,8.61484747
2022-01-15 08:00:00,37714.73,37865.99,37837.26,37748.43,21.84782401
2022-01-15 09:00:00,37665.53,37852.9,37740.69,37831.37,17.45590164
2022-01-15 10:00:00,37779.93,38036.36,37814.11,37873.75,29.65743077
2022-01-15 11:00:00,37750.57,37876.63,37875.68,37792.56,17.94119966
2022-01-15 12:00:00,37384.38,37818.15,37792.56,37532.98,41.59094495
2022-01-15 13:00:00,37474.31,37757.89,37521.84,37701.84,16.51667752
2022-01-15 14:00:00,37571.39,38041.8,37701.3,37935.56,49.65534246
2022-01-15 15:00:00,37831.91,38124.09,37943.64,38115.87,31.66728947
2022-01-15 16:00:00,37960.82,38136.58,38119.32,38067.55,17.47869126
2022-01-15 17:00:00,37986.61,38225.32,38055.99,38080.95,21.40440087
2022-01-15 18:00:00,37955.02,38086.72,38071.24,38024.23,13.81790905
2022-01-15 19:00:00,38018.73,38230.0,38032.7,38222.08,16.67081225
2022-01-15 20:00:00,38146.29,38439.95,38227.49,38164.66,44.21898038
2022-01-15 21:00:00,37850.0,38197.32,38149.99,37985.18,26.17218563
2022-01-15 22:00:00,37825.0,38059.76,37989.5,37929.23,16.63356129
